term,cur,prev,diff,ma7,z_like,total
강조,1,0,1,0.143,0.622,1
강철,1,0,1,0.143,0.622,1
갖췄나,1,0,1,0.143,0.622,1
개발을,1,0,1,0.143,0.622,1
개선해야,1,0,1,0.143,0.622,1
개점휴업,1,0,1,0.143,0.622,1
거래량,1,0,1,0.143,0.622,2
건강요정으로,1,0,1,0.143,0.622,1
건설사,1,0,1,0.143,0.622,1
검볼,1,0,1,0.143,0.622,1
게임,1,0,1,0.143,0.622,3
게임사,1,0,1,0.143,0.622,1
겨냥한,1,0,1,0.143,0.622,1
경신,1,0,1,0.143,0.622,7
경쟁시대,1,0,1,0.143,0.622,1
경쟁자,1,0,1,0.143,0.622,1
고객에,1,0,1,0.143,0.622,1
고령자,1,0,1,0.143,0.622,1
고부가,1,0,1,0.143,0.622,1
공격,1,0,1,0.143,0.622,1
공공의료,1,0,1,0.143,0.622,1
공기업,1,0,1,0.143,0.622,4
공동연재,1,0,1,0.143,0.622,1
공략하나,1,0,1,0.143,0.622,1
공생의,1,0,1,0.143,0.622,1
공장은,1,0,1,0.143,0.622,1
공항,1,0,1,0.143,0.622,1
관람객,1,0,1,0.143,0.622,2
관세는,1,0,1,0.143,0.622,1
광주은행,1,0,1,0.143,0.622,1
괴산증평교육지원청,1,0,1,0.143,0.622,1
교류의,1,0,1,0.143,0.622,1
구매량,1,0,1,0.143,0.622,1
구조적,1,0,1,0.143,0.622,2
국감,1,0,1,0.143,0.622,1
국내외,1,0,1,0.143,0.622,1
국무총리상,1,0,1,0.143,0.622,2
국산화,1,0,1,0.143,0.622,1
국회법대로,1,0,1,0.143,0.622,1
규모가,1,0,1,0.143,0.622,1
그랑,1,0,1,0.143,0.622,2
그리는,1,0,1,0.143,0.622,1
극찬기업,1,0,1,0.143,0.622,1
금융당국,1,0,1,0.143,0.622,1
금융사업,1,0,1,0.143,0.622,1
급등에도,1,0,1,0.143,0.622,1
급증,1,0,1,0.143,0.622,2
급증에,1,0,1,0.143,0.622,4
기부금,1,0,1,0.143,0.622,1
기술패권,1,0,1,0.143,0.622,1
기억,1,0,1,0.143,0.622,1
김영섭,1,0,1,0.143,0.622,1
나노협회,1,0,1,0.143,0.622,1
나은,1,0,1,0.143,0.622,1
나중에야,1,0,1,0.143,0.622,1
낙동강,1,0,1,0.143,0.622,1
낙상,1,0,1,0.143,0.622,1
난무,1,0,1,0.143,0.622,1
내는,1,0,1,0.143,0.622,1
내달,1,0,1,0.143,0.622,1
노바,1,0,1,0.143,0.622,1
논의했나,1,0,1,0.143,0.622,1
눈앞,1,0,1,0.143,0.622,1
다승왕,1,0,1,0.143,0.622,1
다음이라고,1,0,1,0.143,0.622,1
단계,1,0,1,0.143,0.622,2
단지,1,0,1,0.143,0.622,1
대국민,1,0,1,0.143,0.622,1
대기시간도,1,0,1,0.143,0.622,1
대어는,1,0,1,0.143,0.622,1
대우,1,0,1,0.143,0.622,1
대학생,1,0,1,0.143,0.622,1
더비,1,0,1,0.143,0.622,1
더한,1,0,1,0.143,0.622,1
덕성여대편,1,0,1,0.143,0.622,1
델리,1,0,1,0.143,0.622,4
도심,1,0,1,0.143,0.622,2
도약하려면,1,0,1,0.143,0.622,1
