date,type,title,url,source
,LAUNCH,"""마이크로  LED  스마트워치 시장, 2030년 12억달러 규모 성장 전망""",https://www.getnews.co.kr/news/articleView.html?idxno=842485,
,INVEST,"""마이크로  LED  스마트워치 시장, 2030년 12억달러 규모 성장 전망""",https://www.getnews.co.kr/news/articleView.html?idxno=842485,
,LAUNCH,"클레녹스(CLENOX), 특허 NB P-Complex 앞세워 국내 론칭",https://magazine.hankyung.com/job-joy/article/202509269860d,
,CERT,"클레녹스(CLENOX), 특허 NB P-Complex 앞세워 국내 론칭",https://magazine.hankyung.com/job-joy/article/202509269860d,
,LAUNCH,"클레녹스, 특허성분 앞세워 프리미엄 홈케어 시장 공식진출",http://www.koreastocknews.com/news/articleView.html?idxno=114215,
,CERT,"클레녹스, 특허성분 앞세워 프리미엄 홈케어 시장 공식진출",http://www.koreastocknews.com/news/articleView.html?idxno=114215,
,LAUNCH,"CLENOX, 특허 포뮬러와 기술력으로 국내 홈클리닉 시장 진출",https://www.goodkyung.com/news/articleView.html?idxno=273391,
,CERT,"CLENOX, 특허 포뮬러와 기술력으로 국내 홈클리닉 시장 진출",https://www.goodkyung.com/news/articleView.html?idxno=273391,
,LAUNCH,"클레녹스(CLENOX), 프리미엄 홈케어 브랜드 국내 런칭",http://www.sisunnews.co.kr/news/articleView.html?idxno=229549,
,PARTNERSHIP,"클레녹스(CLENOX), 프리미엄 홈케어 브랜드 국내 런칭",http://www.sisunnews.co.kr/news/articleView.html?idxno=229549,
,CERT,"클레녹스(CLENOX), 프리미엄 홈케어 브랜드 국내 런칭",http://www.sisunnews.co.kr/news/articleView.html?idxno=229549,
,LAUNCH,"임상으로 입증된 NB P-Complex… 클레녹스, 'Pin Shot 300' 첫선",https://www.delighti.co.kr/news/articleView.html?idxno=103195,
,CERT,"임상으로 입증된 NB P-Complex… 클레녹스, 'Pin Shot 300' 첫선",https://www.delighti.co.kr/news/articleView.html?idxno=103195,
,LAUNCH,"""마이크로  LED  스마트워치 도입…2030년 12억불 전망""",https://www.widedaily.com/news/articleView.html?idxno=279152,
,INVEST,"""마이크로  LED  스마트워치 도입…2030년 12억불 전망""",https://www.widedaily.com/news/articleView.html?idxno=279152,
,LAUNCH,"K- 디스플레이  양대 수장, '하반기 실적 확대' 전망",https://www.ajunews.com/view/20250926183508185,
,INVEST,"K- 디스플레이  양대 수장, '하반기 실적 확대' 전망",https://www.ajunews.com/view/20250926183508185,
,LAUNCH,갤럭시S23 사용자가 Z플립7로 바꿔야할 2가지 결정적인 이유,https://www.betanews.net/article/view/beta202509260083,
,LAUNCH,"이청 삼성 디스플레이  사장 ""내년 2~3분기 8.6세대 IT OLED 양산""",https://biz.newdaily.co.kr/site/data/html/2025/09/26/2025092600380.html,
,INVEST,"이청 삼성 디스플레이  사장 ""내년 2~3분기 8.6세대 IT OLED 양산""",https://biz.newdaily.co.kr/site/data/html/2025/09/26/2025092600380.html,
,LAUNCH,"삼성·LG 디스플레이  모두 ""실적 개선""…삼성D ""내년 3분기 8.6세대 양산""",https://view.asiae.co.kr/article/2025092618353533070,
,INVEST,"삼성·LG 디스플레이  모두 ""실적 개선""…삼성D ""내년 3분기 8.6세대 양산""",https://view.asiae.co.kr/article/2025092618353533070,
,LAUNCH,“이제 성수기”⋯ 하반기 자신감 드러낸 ‘삼성D·LGD‘,https://www.viva100.com/article/20250926500778,
,INVEST,“이제 성수기”⋯ 하반기 자신감 드러낸 ‘삼성D·LGD‘,https://www.viva100.com/article/20250926500778,
,LAUNCH,"자율주행차 관련주, '웃음꽃' 라닉스·삼현... '눈물' 유진로봇·아이에...",http://www.finomy.com/news/articleView.html?idxno=239968,
,LAUNCH,"제네시스 GV90, 혁신적인 롤러블 OLED  디스플레이  최초 탑재하나",https://kbench.com/?q=node/271795,
,LAUNCH,"중국 BOE, 연 보조금만 8천억… K- 디스플레이  '위태'",http://www.seoulwire.com/news/articleView.html?idxno=672969,
,INVEST,"중국 BOE, 연 보조금만 8천억… K- 디스플레이  '위태'",http://www.seoulwire.com/news/articleView.html?idxno=672969,
,LAUNCH,"제네시스 GV90, 롤러블 OLED 최초 탑재하나…현대차, 美 특허 공개",https://www.autodaily.co.kr/news/articleView.html?idxno=536960,
,LAUNCH,"자율주행차 관련주, '으쓱으쓱' 라닉스·삼현·엣지파운드리·유진로봇...",http://www.finomy.com/news/articleView.html?idxno=239874,
,LAUNCH,"로봇·산업용·협동로봇 관련주, '맑음' 레인보우로보틱스·이랜시스·클...",http://www.finomy.com/news/articleView.html?idxno=239871,
,PARTNERSHIP,"로봇·산업용·협동로봇 관련주, '맑음' 레인보우로보틱스·이랜시스·클...",http://www.finomy.com/news/articleView.html?idxno=239871,
,INVEST,"로봇·산업용·협동로봇 관련주, '맑음' 레인보우로보틱스·이랜시스·클...",http://www.finomy.com/news/articleView.html?idxno=239871,
,INVEST,"[특징주] 킵스파마, ""의약품 제조업으로 업종 변경"" 먹는 비만치료제 개...",https://www.widedaily.com/news/articleView.html?idxno=279244,
,LAUNCH,"""마이크로 LED 스마트워치 시장, 5년후 7.5배 성장""",http://www.thelec.kr/news/articleView.html?idxno=41454,
,INVEST,"""마이크로 LED 스마트워치 시장, 5년후 7.5배 성장""",http://www.thelec.kr/news/articleView.html?idxno=41454,
,LAUNCH,"이승준 AMAZE 대표 ""'프레임 없는  디스플레이 ' XR, 공간 패러다임 시프트...",https://www.newdaily.co.kr/site/data/html/2025/09/26/2025092600191.html,
,LAUNCH,"삼성 XR 기기 '무한' 내달 공개…업계 "" AR 이 진짜 승부처""",https://www.greened.kr/news/articleView.html?idxno=331559,
,INVEST,"삼성 XR 기기 '무한' 내달 공개…업계 "" AR 이 진짜 승부처""",https://www.greened.kr/news/articleView.html?idxno=331559,
,LAUNCH,세계 최대 광전자 전시회 ‘CIOE 2025’ 참관기,http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=110&CONTENTS_NO=1&bbsGbn=245&bbsSn=245&pNttSn=234457,
,INVEST,세계 최대 광전자 전시회 ‘CIOE 2025’ 참관기,http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=110&CONTENTS_NO=1&bbsGbn=245&bbsSn=245&pNttSn=234457,
,CERT,세계 최대 광전자 전시회 ‘CIOE 2025’ 참관기,http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=110&CONTENTS_NO=1&bbsGbn=245&bbsSn=245&pNttSn=234457,
,LAUNCH,"'역대 최대' 도쿄게임쇼 개막…K-게임, 日 시장 정조준",http://www.seoulwire.com/news/articleView.html?idxno=672747,
,LAUNCH,[퀄컴 서밋 10주년] ⑤ 5G 대중화 전초전…가능성의 현실화,https://www.ddaily.co.kr/page/view/2025091217254199747,
,LAUNCH,[Who Is ?] 이명희 사피엔반도체 대표이사,https://www.businesspost.co.kr/BP?command=article_view&num=413204,
,PARTNERSHIP,[Who Is ?] 이명희 사피엔반도체 대표이사,https://www.businesspost.co.kr/BP?command=article_view&num=413204,
,INVEST,[Who Is ?] 이명희 사피엔반도체 대표이사,https://www.businesspost.co.kr/BP?command=article_view&num=413204,
,ORDER,[Who Is ?] 이명희 사피엔반도체 대표이사,https://www.businesspost.co.kr/BP?command=article_view&num=413204,
,CERT,[Who Is ?] 이명희 사피엔반도체 대표이사,https://www.businesspost.co.kr/BP?command=article_view&num=413204,
,LAUNCH,"BOE 충칭 B12 공장,  LTPO  전환 50% 달성",http://www.thelec.kr/news/articleView.html?idxno=41419,
,INVEST,"BOE 충칭 B12 공장,  LTPO  전환 50% 달성",http://www.thelec.kr/news/articleView.html?idxno=41419,
,LAUNCH,스냅드래곤 8 엘리트 5세대 최초 탑재 '샤오미 17 프로' 시리즈 출시,https://kbench.com/?q=node/271768,
,LAUNCH,"AP시스템, 中 비전옥스 OLED 라인에 단독 장비 공급",https://zdnet.co.kr/view/?no=20250926093654,
,INVEST,"AP시스템, 中 비전옥스 OLED 라인에 단독 장비 공급",https://zdnet.co.kr/view/?no=20250926093654,
,ORDER,"AP시스템, 中 비전옥스 OLED 라인에 단독 장비 공급",https://zdnet.co.kr/view/?no=20250926093654,
,LAUNCH,"AP시스템, 비전옥스 8.6G용 ELA 장비 공급",http://www.thelec.kr/news/articleView.html?idxno=41378,
,INVEST,"AP시스템, 비전옥스 8.6G용 ELA 장비 공급",http://www.thelec.kr/news/articleView.html?idxno=41378,
,ORDER,"AP시스템, 비전옥스 8.6G용 ELA 장비 공급",http://www.thelec.kr/news/articleView.html?idxno=41378,
,LAUNCH,"AP시스템, 中 비전옥스에 OLED 장비 공급 단독계약 체결",https://www.hankyung.com/article/202509257854i,
,INVEST,"AP시스템, 中 비전옥스에 OLED 장비 공급 단독계약 체결",https://www.hankyung.com/article/202509257854i,
,ORDER,"AP시스템, 中 비전옥스에 OLED 장비 공급 단독계약 체결",https://www.hankyung.com/article/202509257854i,
,INVEST,"AP시스템, 中 비전옥스 8.6세대 라인 수주 확보…ELA 단독 공급",https://www.ddaily.co.kr/page/view/2025092514220709783,
,ORDER,"AP시스템, 中 비전옥스 8.6세대 라인 수주 확보…ELA 단독 공급",https://www.ddaily.co.kr/page/view/2025092514220709783,
,INVEST,"AP시스템, 中 비전옥스 '8세대 OLED 허페이 V5 라인 장비' 공급계약 체결",https://www.newspim.com/news/view/20250925000534,
,ORDER,"AP시스템, 中 비전옥스 '8세대 OLED 허페이 V5 라인 장비' 공급계약 체결",https://www.newspim.com/news/view/20250925000534,
,INVEST,"中 BOE, 삼성디스플레이 OLED 8.6세대 따라잡을까",https://www.newstopkorea.com/news/articleView.html?idxno=30754,
,ORDER,"中 BOE, 삼성디스플레이 OLED 8.6세대 따라잡을까",https://www.newstopkorea.com/news/articleView.html?idxno=30754,
,CERT,"中 BOE, 삼성디스플레이 OLED 8.6세대 따라잡을까",https://www.newstopkorea.com/news/articleView.html?idxno=30754,
,LAUNCH,"삼성 ·LG 디스플레이  수장들, 中과 OLED 초격차 자신감",https://www.hankyung.com/article/2025092610701,
,INVEST,"삼성 ·LG 디스플레이  수장들, 中과 OLED 초격차 자신감",https://www.hankyung.com/article/2025092610701,
,INVEST,"정철동 LGD 사장 ""하반기 실적 개선… 연간 흑자 전환 위해 노력""",https://www.moneys.co.kr/article/2025092618224898705,
,LAUNCH,"그라비티, 2025년 세 번째 라그나로크 IP 중국 판호 발급",https://www.econovill.com/news/articleView.html?idxno=712977,
,CERT,"그라비티, 2025년 세 번째 라그나로크 IP 중국 판호 발급",https://www.econovill.com/news/articleView.html?idxno=712977,
,LAUNCH,"실리콘에 새겨진 AI 선전포고, 퀄컴이 꿈꾸는 세상 [스냅드래곤 서밋 20...",https://www.econovill.com/news/articleView.html?idxno=712429,
,LAUNCH,"WLFI, 60% 폭락 후 반전...전면 소각 카드 꺼냈다",http://coinreaders.com/189178,
,INVEST,"WLFI, 60% 폭락 후 반전...전면 소각 카드 꺼냈다",http://coinreaders.com/189178,
,CERT,"WLFI, 60% 폭락 후 반전...전면 소각 카드 꺼냈다",http://coinreaders.com/189178,
,LAUNCH,"""할아버지 같은데..."" 이채연, 이창섭 향한 충격 고백? (살롱드돌)",https://www.mhnse.com/news/articleView.html?idxno=464590,
,INVEST,"""할아버지 같은데..."" 이채연, 이창섭 향한 충격 고백? (살롱드돌)",https://www.mhnse.com/news/articleView.html?idxno=464590,
,LAUNCH,새로운 컴퓨팅 파워가 비상한다 [스냅드래곤 서밋 2025①],https://www.econovill.com/news/articleView.html?idxno=712424,
,LAUNCH,"[마감] 국내 증시 시총 80조 '증발'...카카오, 카톡 업데이트 불만에 '급...",https://www.asiatime.co.kr/article/20250926500431,
,PARTNERSHIP,"[마감] 국내 증시 시총 80조 '증발'...카카오, 카톡 업데이트 불만에 '급...",https://www.asiatime.co.kr/article/20250926500431,
,INVEST,"[마감] 국내 증시 시총 80조 '증발'...카카오, 카톡 업데이트 불만에 '급...",https://www.asiatime.co.kr/article/20250926500431,
,ORDER,"[마감] 국내 증시 시총 80조 '증발'...카카오, 카톡 업데이트 불만에 '급...",https://www.asiatime.co.kr/article/20250926500431,
,CERT,미국 상원도 전문직 H-1B 비자 관련 실태 조사,https://news.kbs.co.kr/news/pc/view/view.do?ncd=8368836&ref=A,
,CERT,美상원도 '미국인 일자리 해쳤나' 전문직 비자 실태조사,https://www.yna.co.kr/view/AKR20250926151600009?input=1195m,
,LAUNCH,"KBO 정규시즌 잔여경기 확정, 10월 5일 PS 개막 유력",https://www.jemin.com/news/articleView.html?idxno=827512,
,LAUNCH,"""10월부터 의약품 100% 관세 매기겠다""…타격 불가피",https://news.sbs.co.kr/news/endPage.do?news_id=N1008274018&plink=ORI&cooper=NAVER,
,CERT,"""10월부터 의약품 100% 관세 매기겠다""…타격 불가피",https://news.sbs.co.kr/news/endPage.do?news_id=N1008274018&plink=ORI&cooper=NAVER,
,LAUNCH,"신한자산운용, '신한디딤글로벌EMP' 디딤펀드 출시 1년만에 자금유입 1위",http://www.bizwnews.com/news/articleView.html?idxno=112709,
,INVEST,"신한자산운용, '신한디딤글로벌EMP' 디딤펀드 출시 1년만에 자금유입 1위",http://www.bizwnews.com/news/articleView.html?idxno=112709,
,INVEST,"트럼프, 노골적 현금 요구‥달러 유출 우려에 환율 급등·코스피는 급락",https://imnews.imbc.com/replay/2025/nwdesk/article/6760313_36799.html,
,LAUNCH,"'류현진 10승 무산→매직넘버1 간다?' 오스틴, 0-0 균형 깨는 솔로포 폭...",https://www.xportsnews.com/article/2058639,
,CERT,"'류현진 10승 무산→매직넘버1 간다?' 오스틴, 0-0 균형 깨는 솔로포 폭...",https://www.xportsnews.com/article/2058639,
,INVEST,"충남TP, 유기 반도체 선도기업 클랩(CLAP) 충남에 불러들였다",https://www.gukjenews.com/news/articleView.html?idxno=3388864,
,INVEST,"정철동 ""OLED의 미래도 OLED""…LGD 흑자 전환 가속",http://news.bizwatch.co.kr/article/industry/2025/09/26/0055,
,LAUNCH,"정철동 LGD 사장 ""마이크로·미니 RGB LED, 올레드 못 따라올 기술""",https://daily.hankooki.com/news/articleView.html?idxno=1276974,
,INVEST,"정철동 LGD 사장 ""마이크로·미니 RGB LED, 올레드 못 따라올 기술""",https://daily.hankooki.com/news/articleView.html?idxno=1276974,
,LAUNCH,삼성D “8.6세대 2분기 양산” LGD “8.6세대 열려있다”,https://www.etnews.com/20250926000345,
,INVEST,삼성D “8.6세대 2분기 양산” LGD “8.6세대 열려있다”,https://www.etnews.com/20250926000345,
,LAUNCH,왜 구조 못했나…故 이재석 경사 마지막 드론 영상 공개,https://www.newsis.com/view/NISX20250926_0003346278,
,LAUNCH,"국회 본회의, 정부조직법 일부개정법률안 가결",https://www.newspim.com/news/view/20250926000985,
,PARTNERSHIP,"국회 본회의, 정부조직법 일부개정법률안 가결",https://www.newspim.com/news/view/20250926000985,
,INVEST,"국회 본회의, 정부조직법 일부개정법률안 가결",https://www.newspim.com/news/view/20250926000985,
,REGUL,"국회 본회의, 정부조직법 일부개정법률안 가결",https://www.newspim.com/news/view/20250926000985,
,LAUNCH,"'제이쓴♥' 홍현희 ""일+육아로 과부하…내가 너무 한심"" 속마음 고백 (홍...",https://www.xportsnews.com/article/2058638,
,CERT,"'제이쓴♥' 홍현희 ""일+육아로 과부하…내가 너무 한심"" 속마음 고백 (홍...",https://www.xportsnews.com/article/2058638,
,INVEST,유진그룹 설문조사...“직장인들 ‘루틴 관리’로 명절 피로 줄인다”,http://www.lawissue.co.kr/view.php?ud=202509262009034282f4ab64559d_12,
,LAUNCH,"""카톡 버리고 '네이트온' 다시 깔았다""…업데이트 대란에 이용자들 집단...",https://www.sedaily.com/NewsView/2GY1WR1LCZ,
,INVEST,"""카톡 버리고 '네이트온' 다시 깔았다""…업데이트 대란에 이용자들 집단...",https://www.sedaily.com/NewsView/2GY1WR1LCZ,
,LAUNCH,"[주식마감기사] 액면분할 결정에 일정실업 상한가... 동양, 코오롱모빌...",https://www.ggilbo.com/news/articleView.html?idxno=1115767,
,INVEST,"[주식마감기사] 액면분할 결정에 일정실업 상한가... 동양, 코오롱모빌...",https://www.ggilbo.com/news/articleView.html?idxno=1115767,
,ORDER,"[주식마감기사] 액면분할 결정에 일정실업 상한가... 동양, 코오롱모빌...",https://www.ggilbo.com/news/articleView.html?idxno=1115767,
,REGUL,정부조직법 순간 남기는 의원들,https://www.news1.kr/photos/7518147,
,LAUNCH,"미국의 AI 반도체 시장, 엔비디아 독주에서 다극 경쟁 구도로",http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=180&CONTENTS_NO=1&bbsGbn=243&bbsSn=243&pNttSn=234321,
,PARTNERSHIP,"미국의 AI 반도체 시장, 엔비디아 독주에서 다극 경쟁 구도로",http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=180&CONTENTS_NO=1&bbsGbn=243&bbsSn=243&pNttSn=234321,
,INVEST,"미국의 AI 반도체 시장, 엔비디아 독주에서 다극 경쟁 구도로",http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=180&CONTENTS_NO=1&bbsGbn=243&bbsSn=243&pNttSn=234321,
,INVEST,"""유치하다"" 돌변…방청석서 직접 본 윤석열 어땠나?",https://news.jtbc.co.kr/article/NB12264696?influxDiv=NAVER,
,LAUNCH,"김해시, 내달 9일까지 추석 물가안정대책 추진",https://www.newsfreezone.co.kr/news/articleView.html?idxno=649609,
,CERT,"수용번호 3617…尹, 흰 머리로 재판 출석",https://www.ichannela.com/news/main/news_detailPage.do?publishId=000000493962,
,LAUNCH,"윤석열, 85일 만에 공개...수용번호 '3617' 배지",https://www.ytn.co.kr/_ln/0103_202509261854224936,
,CERT,"윤석열, 85일 만에 공개...수용번호 '3617' 배지",https://www.ytn.co.kr/_ln/0103_202509261854224936,
,LAUNCH,"인도네시아, ‘작게 · 가볍게 · 친환경’…포장 트렌드의 3대 키워드",http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=180&CONTENTS_NO=1&bbsGbn=243&bbsSn=243&pNttSn=234678,
,PARTNERSHIP,"인도네시아, ‘작게 · 가볍게 · 친환경’…포장 트렌드의 3대 키워드",http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=180&CONTENTS_NO=1&bbsGbn=243&bbsSn=243&pNttSn=234678,
,REGUL,"인도네시아, ‘작게 · 가볍게 · 친환경’…포장 트렌드의 3대 키워드",http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=180&CONTENTS_NO=1&bbsGbn=243&bbsSn=243&pNttSn=234678,
